authorDisplayName,videoId,textDisplay,likeCount,publishedAt,totalReplyCount
@badmintonsmash2498,Z1D26z9l8y8,Cuốn vãi nghe cả trăm lần rồi ❤,0,2024-10-05T02:36:56Z,0
@hungtuan4202,Z1D26z9l8y8,Hay vãiiii,0,2024-10-05T01:42:04Z,1
@hungtuan4202,Z1D26z9l8y8,Eo ơi hay thế,0,2024-10-05T01:41:49Z,0
@lebao1641,Z1D26z9l8y8,"mịn vừa ctay bạn gái mình thì cx đúng tgian mv này ra mắt, nghe xong mình cứ nghĩ đến sau này 2 đứa gặp lại sẽ ntn. bài hát này hay mà còn đúng lúc mình vừa ctay nữa 😢",0,2024-10-05T01:37:49Z,0
@aominhnguyet7049,Z1D26z9l8y8,tui thích quá ❤❤❤,0,2024-10-05T01:27:14Z,0
@giangngochau1912,Z1D26z9l8y8,"2 năm chờ đợi và thúc giục của các Lọ chúng tôi xứng đáng quá phải hông? Chuẩn bị nghe full album để cảm thấy sĩ liền,  quá đỗi tự hào vì mấy ông chú này 👉👈",0,2024-10-05T01:25:06Z,0
@acousticchill96,Z1D26z9l8y8,"mong người c tên Quyên ở MHT ở đoạn đường mới sẽ hạnh phúc, xinh đẹp và luôn tỏa sáng",0,2024-10-05T01:19:29Z,0
@phamthituoanh5197,Z1D26z9l8y8,"Vibe nhạc này hay quá, lời thì suy, vừa ẩn nấu niềm vui nhưng mà đâu đó là sự tiếc nuối. Nhưng chính tiếc nuối mới khiến chúng ta nhớ mãi. Túm lại là baig này suy nhưng mà hay lém ạ. Cảm ơn Da Lab, cảm ơn Minh Tốc và Lam rất nhiều vì bài hát hay quá ạ:3333",0,2024-10-05T01:10:16Z,0
@Trananhhuy2412,Z1D26z9l8y8,"Tựa như 1 ending ost anime, tôi thấy bài này hay nhất suy nhất mn ơi :(",0,2024-10-05T01:08:15Z,1
@huynhminh13303,Z1D26z9l8y8,"[Verse 1: Emcee L]
Thức giấc mỗi ngày là khi màn đêm vừa kéo về
Tiếng chuông ngân dài, nhưng vẫn không thấy một ai
Bờ vai nhữ rã rời, con tim em muốn dừng lại thôi
Kết thúc câu chuyện cũng là lúc không ai bước tiếp

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 2: Rabbit Run]
Cứ mỗi sớm ban mai là giấc mơ xưa lại đến
Vẫn cứ ngỡ bên tai là những thanh âm ngọt ngào
Gió cuốn những đám mây về một nơi xa
Một bầu trời đầy rạng ngời nhưng thiếu vắng đôi ta
Con đường kia chỉ một mình anh thôi
Em giờ đang bước nơi xa cùng người
Những nụ cười đó từng được dành cho anh, yeah yeah yeah
Chỉ còn nhạt nhoà trong những cơn mơ
See upcoming pop shows
Get tickets for your favorite artists

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 3: MPaKK]
Ai đưa tay như đang níu lấy hoa phai đang rơi
Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi
Sao vang nghe bên tai âm thanh như ai đang kêu tên ai
Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai
Em ngọt ngào nhưng lại làm anh mất ngủ như một ly nâu
Lồng ngực cháy bỏng vì em mỗi khi anh lại hít một hơi sâu
Bản nhạc ngày đó ta nghe Thanh Bùi hát mãi ""Tình về nơi đâu""
2014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau
Người mơ sông núi người mơ bầu trời
Chỉ có mình anh là muốn cạnh em trọn đời
Anh đã không biết mà cứ bước tiếp
Đến khi anh thấy bàn chân rệu rời
Là lúc anh biết nhịp đập của con tim anh đang sai
Anh biết đến lúc dừng lại mong em hạnh phúc khi đi bên ai
Hoà mình vào dòng người để không ai thấy được mình cô đơn
Đôi lúc anh nở nụ cười lại thấy sâu thẳm trong mình đau hơn
Anh đưa mắt lên tự hỏi đâu đó bên dưới bầu trời xanh dương
Em đã tìm thấy cho mình những điều em mong
Hay vẫn chưa bước qua tháng ngày mưa tuôn?",0,2024-10-05T01:05:00Z,0
@mina_ng1401,Z1D26z9l8y8,Hay dã man,0,2024-10-05T00:16:14Z,0
@PlaydeBung0605,Z1D26z9l8y8,😂😂😂🎉,0,2024-10-04T23:43:40Z,0
@akwendy8115,Z1D26z9l8y8,Bài hát hay vl ít view thêd,0,2024-10-04T22:38:06Z,1
@nguyenhoang-od4ot,Z1D26z9l8y8,*Em giờ đã có bầu*,0,2024-10-04T19:19:10Z,1
@chauanhnguyen8835,Z1D26z9l8y8,Lắp tiếng Nhật vào cái beat này là thành OST anime liền,0,2024-10-04T19:15:55Z,0
@andrewvu1742,Z1D26z9l8y8,"Một bài nhạc rất wibu, giá mà MV cũng vậy nữa thì đỉnk",0,2024-10-04T18:55:44Z,2
@QuanNguyen_81,Z1D26z9l8y8,"Nghe đoạn điệp khúc mang hơi hướng nhạc Nhật  ^^ 
Lâu ko để ý, thấy cả nhóm ai cũng gầy thế nhỉ.",0,2024-10-04T18:50:48Z,0
@emnhat7744,Z1D26z9l8y8,đỉnh thật sự !!!🫁,1,2024-10-04T18:44:42Z,0
@jknjf_rs,Z1D26z9l8y8,Bài này mình nghe mấy lúc buồn hay mệt mỏi là cảm giác như được chữa lành lắm luôn.Nhạc của Da LAB lúc nào cũng hợp gu tui hết,0,2024-10-04T17:25:16Z,0
@LehienhauOfficial,Z1D26z9l8y8,Chúng ta sẽ gặp lại nhau ở một “bầu trời mới” MD,0,2024-10-04T17:07:07Z,0
@hung6924,Z1D26z9l8y8,Nhạc hay mà view ít quá vậy trời,0,2024-10-04T16:25:02Z,0
@Uyeno-ur5ud,Z1D26z9l8y8,Cs ai như toi xm vì Văn Toàn ko🎉,0,2024-10-04T16:09:29Z,0
@youtubeuser06921bbbbb,Z1D26z9l8y8,Đoạn điệp khúc nghe như nhạc phim anime ấy nhỉ nghe cuốn quá,0,2024-10-04T16:00:03Z,2
@Suddenlinh,Z1D26z9l8y8,May là anh Toàn giữ lại  được chiếc nhẫn kim cương trong căn phòng có anh Long ,0,2024-10-04T15:36:52Z,0
@giabaonguyen5141,Z1D26z9l8y8,hay qúaaaaaaaaaa huhuhuh TT,1,2024-10-04T15:34:36Z,0
@TungNguyen-pp6wf,Z1D26z9l8y8,"Bài hay quá các anh ơi, kiểu buồn vui lẫn lộn thật ấy @@",0,2024-10-04T15:10:56Z,0
@uocnguyen161,Z1D26z9l8y8,bài này giống câu chuyện mối tình đầu mình và partner vừa kết thúc 18.10.24 sau năm năm với tất cả cung bậc cảm xúc của 2 đứa nhỏ mới lớn. Kết thúc câu chuyện này bạn đã quen người mới giờ đã có em bé r mình thì vẫn lẽ loi ôm ấp những kỷ niệm☺☺ Chúc bạn luôn hạnh phúc  bên gia đình nhỏ nhé thế giới của tôi năm mười tám tuổi🥰🥰🥰🥰🥰🥰,9,2024-10-04T15:06:34Z,1
@aovietanh5796,Z1D26z9l8y8,ủa vậy mà mình tưởng nhóm nhạc giải thể r chứ,0,2024-10-04T15:05:25Z,0
@NgânPhạm-b3f,Z1D26z9l8y8,nghe mai hông ngánnnnnn,0,2024-10-04T14:56:38Z,0
@chanhtra2379,Z1D26z9l8y8,♥️,0,2024-10-04T14:54:37Z,0
@ThaoNguyen-fu4wg,Z1D26z9l8y8,Hay quá huhu,0,2024-10-04T14:54:03Z,0
@theethee6656,Z1D26z9l8y8,"♫♫♫ Lyrics ♫♫♫
Thức giấc mỗi ngày
Là khi màn đêm vừa kéo về (ề)!
Tiếng chuông ngân dài 
Nhưng vẫn không thấy một ai!

Bờ vai, như rã rời
Con tim em muốn dừng lại thôi!
Kết thúc câu chuyện cũng là lúc
Không ai bước tiếp!!!

Em giờ đang có bầu trời mới…
Mọi chuyện sẽ qua thôi!
Anh thì tìm kiếm tình yêu…
Dù đánh mất lâu rồi!
Chạy thật nhanh, đi thật xa…
Để cố quên điều gì xảy ra!
Nhưng trước mắt anh vẫn còn thấy kí ức về em!!!

Em giờ đang có bầu trời mới…
Thế giới cũng đổi thay!
Giữa một ngàn vì sao chiếu sáng nơi đây…
Chỉ có mỗi anh lạc lõng!
Đoạn đường mới, đừng tìm lại…
Giấc mơ em đã cất sâu!
Có khi ngày mai ta sẽ vô tình gặp nhau…
Đứng thật lâu… 

Có khi ngày mai ta sẽ vô tình gặp nhau…
Cúi chào nhau…!!!",0,2024-10-04T14:53:02Z,0
@YenNhi-mf5ki,Z1D26z9l8y8,Mỗi lần nghe như một lần thất tình 🥲,0,2024-10-04T14:48:44Z,0
@vnhousemusic252,Z1D26z9l8y8,Âm thanh + Diễn Xuất của 2 diễn viên chính quả là tuyệt vời.... Kết nhất quả diễn viên nữ nhìn về tình cũ xong gật đầu đồng ý lấy người khác.... Hòa nhập vào nhân vật đỉnh cao..,0,2024-10-04T14:38:32Z,0
@Hmmanemo,Z1D26z9l8y8,❤❤,0,2024-10-04T14:31:53Z,0
@NhiHuynh-0404,Z1D26z9l8y8,Nhạc Da LAB ko bao giờ làm ta thất vọng. Nhm thứ toi để ý là bạn nữ xinh vãi,1,2024-10-04T14:25:31Z,0
@VyNguyen-qy7tx,Z1D26z9l8y8,"Thức giấc mỗi ngày
Là khi màn đêm vừa kéo về
Tiếng chuông ngân dài
Nhưng vẫn không thấy một ai

Bờ vai nhữ rã rời
Con tim em muốn dừng lại thôi
Kết thúc câu chuyện cũng là lúc
Không ai bước tiếp


Em giờ đã có bầu trời mới
Mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu
Dù đánh mất lâu rồi

Chạy thật nhanh, đi thật xa
Để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới
Thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây
Chỉ có mỗi anh lạc lõng


Đoạn đường mới đừng tìm lại
Giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau
Đứng thật lâu


Lời 2:

Cứ mỗi sớm ban mai, là giấc mơ xưa lại đến
Vẫn cứ ngỡ bên tai, là những thanh âm ngọt ngào
Gió cuốn những đám mây về một nơi xa
Một bầu trời đầy rạng ngời nhưng thiếu vắng đôi ta

Con đường kia chỉ một mình anh thôi
Em giờ đang bước nơi xa cùng người
Những nụ cười đó từng được dành cho anh
Chỉ còn nhạt nhoà trong những cơn mơ

Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em


Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây
Chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau
Đứng thật lâu


Lời 3:

Ai đưa tay như đang níu lấy hoa phai đang rơi
Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi
Sao vang nghe bên tai âm thanh như ai đang kêu tên ai
Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai

Em ngọt ngào nhưng lại làm anh mất ngủ như một ly nâu
Lồng ngực cháy bỏng vì em mỗi khi anh lại hít một hơi sâu
Bản nhạc ngày đó ta nghe thanh bùi hát mãi tình về nơi đâu
2014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau

Người mơ sông núi người mơ bầu trời
Chỉ có mình anh là muốn cạnh em trọn đời
Anh đã không biết mà cứ bước tiếp
Đến khi anh thấy bàn chân rệu rời
Là lúc anh biết nhịp đập của con tim anh đang sai

Anh biết đến lúc dừng lại mong em hạnh phúc khi đi bên ai
Hoà mình vào dòng người để không ai thấy được mình cô đơn
Đôi lúc anh nở nụ cười lại thấy sâu thẳm trong mình đau hơn
Anh đưa mắt lên tự hỏi đâu đó bên dưới bầu trời xanh dương
Em đã tìm thấy cho mình những điều em mong
Hay vẫn chưa bước qua tháng ngày mưa tuôn

Vậy khung trời anh liệu có thể
Quay trở lại như xưa
Mình anh ở trong một thế giới
Chẳng thể như lúc đầu

Nơi mặt trời cứ mãi bâng khuâng giữa đêm với ngày
Nơi nụ hoa, nhành cỏ xanh cánh bướm phân vân

Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, cúi chào nhau",0,2024-10-04T14:24:27Z,0
@linhvuthuy1250,Z1D26z9l8y8,quá hay quá đỉnh ạ,0,2024-10-04T14:13:49Z,0
@accnaytaorachiehochocvahoc,Z1D26z9l8y8,mắ ôi hay quáaaa,0,2024-10-04T14:12:03Z,0
@BaoLe-iu3yj,Z1D26z9l8y8,Đáng lẽ mình sẽ cấn vì mình rất sợ cái kịch bản này. Nhưng tự nhiên khúc cuối chú rể là anh Văn Toàn cái thấy ok ok dễ thương nè 😂,1,2024-10-04T14:03:41Z,2
@quocanh.609,Z1D26z9l8y8,Hay lắm ạ. Mãi là nhóm nhạc em yêu thích...,0,2024-10-04T13:54:29Z,0
@lamduc91,Z1D26z9l8y8,"Nhạc hay quá, melody cứ như anime Nhật ấy.",2,2024-10-04T13:54:29Z,0
@comchays,Z1D26z9l8y8,Cảm ơn các chú đã luôn cố gắng ạ ❤️,1,2024-10-04T13:51:04Z,0
@loakeochauphuoc6719,Z1D26z9l8y8,"Lâu rồi mới bình luận, trời ơi nhạc hay quá!!!! Guitar bass nghe nó phê gì đâu á! ❤❤❤❤🎉🎉🎉🎉",1,2024-10-04T13:37:06Z,0
@thanhvi6,Z1D26z9l8y8,Ôi anh Văn Toàn,0,2024-10-04T13:31:53Z,0
@phuocphatngo4758,Z1D26z9l8y8,"Lời nhạc thì buồn, giai điệu thì lại vui, giống phong cách nhạc Nhật. Còn vương vấn nhưng đến lúc phải buông bỏ, quên đi để tiếp tục hành trình của mình, lâu lâu nhớ về e cũng vui",17,2024-10-04T12:48:31Z,0
@Junbi18,Z1D26z9l8y8,Quá xá là tuyệt vời,0,2024-10-04T12:27:15Z,0
@huyuwu5850,Z1D26z9l8y8,"Em thấy giai điệu rất hợp với tiếng nhật ấy ạ, nhóm có dự định  làm jap ver hummm ạ?? 🥹",0,2024-10-04T11:50:59Z,0
@21.angphuocloi22,Z1D26z9l8y8,Mới vừa chia tay ny thì ny đã quay lại với nyc nghe bài này thấm thật sự . Cảm giác thật buồn .. Em đã có bầu trời mới nma nyc 😔 còn anh chỉ có mỗi em . Anh nhớ em lắm chắc em đang hạnh phúc bên nyc nên chắc ko nhớ anh đâu vì em đã có một bầu trời rồi …,0,2024-10-04T11:42:03Z,0
@VannDinh2106,Z1D26z9l8y8,như op anime thề,1,2024-10-04T11:34:24Z,0
@tiendungnguyen7858,Z1D26z9l8y8,Hay lắm ạ,0,2024-10-04T11:24:00Z,0
@kieuanh519,Z1D26z9l8y8,"Đúng thời điểm, đúng tâm trạng ❤ Bài hát quá tuyệt vời vào thời tiết se lạnh như thế này!!!",1,2024-10-04T11:19:42Z,0
@hanhung5853,Z1D26z9l8y8,"Thức giấc mỗi ngày là khi màn đêm vừa kéo về
Tiếng chuông ngân dài, nhưng vẫn không thấy một ai
Bờ vai nhữ rã rời, con tim em muốn dừng lại thôi
Kết thúc câu chuyện cũng là lúc không ai bước tiếp

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 2: Rabbit Run]
Cứ mỗi sớm ban mai là giấc mơ xưa lại đến
Vẫn cứ ngỡ bên tai là những thanh âm ngọt ngào
Gió cuốn những đám mây về một nơi xa
Một bầu trời đầy rạng ngời nhưng thiếu vắng đôi ta
Con đường kia chỉ một mình anh thôi
Em giờ đang bước nơi xa cùng người
Những nụ cười đó từng được dành cho anh, yeah yeah yeah
Chỉ còn nhạt nhoà trong những cơn mơ

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 3: MPaKK]
Ai đưa tay như đang níu lấy hoa phai đang rơi
Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi
Sao vang nghe bên tai âm thanh như ai đang kêu tên ai
Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai
Em ngọt ngào nhưng lại làm anh mất ngủ như một ly nâu
Lồng ngực cháy bỏng vì em mỗi khi anh lại hít một hơi sâu
Bản nhạc ngày đó ta nghe Thanh Bùi hát mãi ""Tình về nơi đâu""
2014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau
Người mơ sông núi người mơ bầu trời
Chỉ có mình anh là muốn cạnh em trọn đời
Anh đã không biết mà cứ bước tiếp
Đến khi anh thấy bàn chân rệu rời
Là lúc anh biết nhịp đập của con tim anh đang sai
Anh biết đến lúc dừng lại mong em hạnh phúc khi đi bên ai
Hoà mình vào dòng người để không ai thấy được mình cô đơn
Đôi lúc anh nở nụ cười lại thấy sâu thẳm trong mình đau hơn
Anh đưa mắt lên tự hỏi đâu đó bên dưới bầu trời xanh dương
Em đã tìm thấy cho mình những điều em mong
Hay vẫn chưa bước qua tháng ngày mưa tuôn?",0,2024-10-04T11:08:55Z,0
@baonamtrinhnguyen399,Z1D26z9l8y8,"[Verse 1: Emcee L]
Thức giấc mỗi ngày là khi màn đêm vừa kéo về
Tiếng chuông ngân dài, nhưng vẫn không thấy một ai
Bờ vai nhữ rã rời, con tim em muốn dừng lại thôi
Kết thúc câu chuyện cũng là lúc không ai bước tiếp

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 2: Rabbit Run]
Cứ mỗi sớm ban mai là giấc mơ xưa lại đến
Vẫn cứ ngỡ bên tai là những thanh âm ngọt ngào
Gió cuốn những đám mây về một nơi xa
Một bầu trời đầy rạng ngời nhưng thiếu vắng đôi ta
Con đường kia chỉ một mình anh thôi
Em giờ đang bước nơi xa cùng người
Những nụ cười đó từng được dành cho anh, yeah yeah yeah
Chỉ còn nhạt nhoà trong những cơn mơ
Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, mọi chuyện sẽ qua thôi
Anh thì tìm kiếm tình yêu dù đánh mất lâu rồi
Chạy thật nhanh, đi thật xa để cố quên những gì xảy ra
Nhưng trước mắt anh vẫn toàn thấy ký ức về em
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, đứng thật lâu

[Verse 3: MPaKK]
Ai đưa tay như đang níu lấy hoa phai đang rơi
Chuyện tình buồn quên rồi trong sương đêm sang mai, ai mang phơi
Sao vang nghe bên tai âm thanh như ai đang kêu tên ai
Ngỡ như anh vẫn còn cảm thấy hơi thở của em sau vai
Em ngọt ngào nhưng lại làm anh mất ngủ như một ly nâu
Lồng ngực cháy bỏng vì em mỗi khi anh lại hít một hơi sâu
Bản nhạc ngày đó ta nghe Thanh Bùi hát mãi ""Tình về nơi đâu""
2014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau
Người mơ sông núi người mơ bầu trời
Chỉ có mình anh là muốn cạnh em trọn đời
Anh đã không biết mà cứ bước tiếp
Đến khi anh thấy bàn chân rệu rời
Là lúc anh biết nhịp đập của con tim anh đang sai
Anh biết đến lúc dừng lại mong em hạnh phúc khi đi bên ai
Hoà mình vào dòng người để không ai thấy được mình cô đơn
Đôi lúc anh nở nụ cười lại thấy sâu thẳm trong mình đau hơn
Anh đưa mắt lên tự hỏi đâu đó bên dưới bầu trời xanh dương
Em đã tìm thấy cho mình những điều em mong
Hay vẫn chưa bước qua tháng ngày mưa tuôn
[Bridge: JGKiD]
Vậy khung trời anh liệu có thể quay trở lại như xưa?
Mình anh ở trong một thế giới
Chẳng thể như lúc đầu
Nơi mặt trời cứ mãi bâng khuâng giữa đêm với ngày, yeah
Nơi nụ hoa, nhành cỏ xanh cánh bướm cứ phân vân

[Chorus: Lam & Emcee L]
Em giờ đã có bầu trời mới, thế giới cũng đổi thay
Giữa muôn vàn vì sao chiếu sáng nơi đây chỉ có mỗi anh lạc lõng
Đoạn đường mới đừng tìm lại giấc mơ em đã cất sâu
Có khi ngày mai ta sẽ vô tình gặp nhau, cúi chào nhau",0,2024-10-04T10:21:30Z,0
@CHATQUAN6,Z1D26z9l8y8,hay,0,2024-10-04T10:19:40Z,0
@IdolSuper-q3o,Z1D26z9l8y8,"1. [F] Thức giấc [C] mỗi ngày là [G] khi màn đêm vừa [Am] kéo [F] về
Tiếng chuông [C] ngân dài, nhưng [Em] vẫn không thấy một [Am] ai
Bờ [F] vai nhữ rã [G] rời, con tim em [E7] muốn dừng lại [Am] thôi
Kết thúc câu [F] chuyện cũng là lúc [G] không ai bước tiếp.

ĐK:
Em giờ [F] đã có bầu [C] trời mới, [G] mọi chuyện sẽ qua [Am] thôi
Anh thì [F] tìm kiếm [C] tình yêu [E7] dù đánh mất lâu [Am] rồi
Chạy thật [F] nhanh, đi thật [C] xa để cố [E7] quên những gì xảy [Am] ra
Nhưng trước [Dm] mắt anh vẫn toàn thấy ký ức về [G] em.

Em giờ [F] đã có bầu [C] trời mới, [G] thế giới cũng đổi [Am] thay
Giữa muôn [F] vàn vì sao chiếu [C] sáng nơi đây chỉ [E7] có mỗi anh lạc [Am] lõng
Đoạn đường [F] mới đừng tìm [C] lại giấc [E7] mơ em đã cất [Am] sâu
Có [Dm] khi ngày mai ta sẽ vô tình gặp [G] nhau, đứng thật [C] lâu.",125,2024-10-04T10:11:08Z,2
@quochoangbui6549,Z1D26z9l8y8,ai cho mình hỏi sao cuối mv lại trao nhẫn ngón giữa vậy ạ,0,2024-10-04T09:56:04Z,0
@gnurt.hyh129,Z1D26z9l8y8,"Bọn mình bên nhau 7 năm từ cấp 3 lúc còn là những cậu bé cô bé nhỏ, bước vào đại học bọn mình rẽ 2 hướng khác nhau, 2 môi trường khác nhau nhưng bọn mình vẫn cố gắng hết sức để đồng bên nhau đến lúc cô ấy ra trường, mình thì vẫn phải tiếp tục đi tiếp 3 năm học nữa. Có lẽ ngày mình trưởng thành còn quá lâu nên bạn ấy đã quyết định dừng lại. Mình đã rất sock và chìm đắm vào những ngày tháng buồn bã. Nhưng rồi mình nhận ra chẳng ai có thể ở bên mình mãi mãi. Bây giờ bạn ấy cũng đã có 1 ""bầu trời mới"" 1 chặng đường mới, mình cũng chỉ mong bạn ấy được hạnh phúc và tìm được 1 người có thể cho bạn ấy những thứ mà mình chưa thể làm được. Bài hát này thực sự đã chạm được tới trái tim của mình, đã rất lâu rồi mới lại nghe 1 bài hát như thế này 🌫💚",3381,2024-10-04T09:19:22Z,50
@hoangbui10720,Z1D26z9l8y8,drop at 3:45,0,2024-10-04T09:18:46Z,0
@isolatedwolf5302,Z1D26z9l8y8,"Cho mình hỏi anh nyc trong mv là ai đóng vs ạ, nhìn anh đóng mà mình muốn khóc luôn, đạt quá trời, xem mv giữa thu HN mà muốn khóc cmnl",1,2024-10-04T09:13:31Z,0
@luffyduy9227,Z1D26z9l8y8,dạ vào top rồi anh chị ôii 25 rồi ạ 🎉 các Lọ cố lênnnn ❤,1,2024-10-04T08:44:01Z,0
@helola760,Z1D26z9l8y8,sáng h nghe từ tiktok sáng yt 100 lần rồi,0,2024-10-04T07:59:09Z,2
@vanthien6972,Z1D26z9l8y8,bài hát buồn quá,0,2024-10-04T07:49:17Z,0
@DungPham-ej5ke,Z1D26z9l8y8,lyric cảm súc thật sự,0,2024-10-04T07:45:26Z,0
@chin2719,Z1D26z9l8y8,"Đây là bài thứ 2 trong số tất cả bài hát VN mà mình nghe là cảm thấy muốn yêu ngay lập tức dù bài hát nói về chuyện chia tay. Do đó cảm xúc khi 2 bài dù đều là muốn yêu nhưng nó lại khác nhau. Để nói đúng hơn có lẽ cảm xúc này nên gọi là ""trân trọng"". Nghe bài hát này mình thật sự là cảm xúc lẫn lộn, cảm giác như từ bỏ để tìm kiếm, bắt đầu một hành trình mới, và trên hành trình mới đó, biết đâu, sẽ có một ngày chúng ta gặp lại nhau. Cuộc sống vốn dĩ vô thường, sẽ có rất nhiều chuyện xảy ra. Nhưng cho dù là chuyện gì đi chăng nữa, nó cũng sẽ làm hành trình của mình trở nên đáng quý hơn. Vậy nên hãy cứ yêu và tận hưởng hết mình cuộc sống này. Thật sự tuyệt vời, thích bài hát ngay từ những giai điệu đầu tiên luôn. Cảm ơn Da LAB đã luôn cống hiến hết mình để tạo ra những giai điệu tươi đẹp như vậy <3 piu piu",9,2024-10-04T07:20:22Z,3
@HuyenTrang-ui6vt,Z1D26z9l8y8,MT&LAM đỉnhhhhhhhhhhhhhhh huhuuuuu,0,2024-10-04T07:06:34Z,0
@PhuongQuynhDuong,Z1D26z9l8y8,"Đến vì DaLab, ở lại vì tiếng guitar của Minh Tốc và giọng của Lam!! Luôn thích nhạc của cả hai nhưng ko nghĩ kết hợp lại nó hợp vậy luôn!!! :<",0,2024-10-04T06:51:38Z,0
@hoanganhh3012,Z1D26z9l8y8,"nghe nhạc DaLAB từ những bài một nhà ,bài ka tuổi trẻ...8 năm giờ là bầu trời mới . Quá nhiều cảm xúc trong 1 bài nhạc",1,2024-10-04T06:49:25Z,0
